TICK=00000 MPC=001 FETCH_HEADER     PC=0x00000004 SP=0x00008000 FLAGS=-   R0=0 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000000 header=0x00000202 operands=2
TICK=01072 MPC=1073 READ_LEFT        PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: ADD R0, R1
TICK=01073 MPC=1074 READ_RIGHT       PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: ADD R0, R1
TICK=01074 MPC=1075 ALU_ADD          PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: ALU_ADD: ADD R0, R1
TICK=01075 MPC=1076 WRITE_BACK       PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: ADD R0, R1
TICK=01076 MPC=1077 UPDATE_FLAGS     PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: ADD R0, R1
TICK=01077 MPC=1078 COMMIT           PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: ADD R0, R1
TICK=01078 MPC=1079 FETCH_HEADER     PC=0x000001CC SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001C8 header=0x00000109 operands=1
TICK=01079 MPC=1080 FETCH_OPERAND    PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00013C01
TICK=01080 MPC=1081 DECODE           PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: JMP #316 ; super=blocked:control-or-io
TICK=01081 MPC=1082 READ_TARGET      PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JMP #316
TICK=01082 MPC=1083 EVALUATE_BRANCH  PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JMP #316
TICK=01083 MPC=1084 COMMIT           PC=0x0000013C SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: JMP #316
TICK=01084 MPC=1085 FETCH_HEADER     PC=0x00000140 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000013C header=0x00000214 operands=2
TICK=01085 MPC=1086 FETCH_OPERAND    PC=0x00000144 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=01086 MPC=1087 FETCH_OPERAND    PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF002
TICK=01087 MPC=1088 DECODE           PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF0] ; super=blocked:control-or-io
TICK=01088 MPC=1089 READ_BYTE_SOURCE PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_BYTE_SOURCE: LOADB R1, [0xFFF0]
TICK=01089 MPC=1090 WRITE_DESTINATION PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: LOADB R1, [0xFFF0]
TICK=01090 MPC=1091 COMMIT           PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF0]
TICK=01091 MPC=1092 FETCH_HEADER     PC=0x0000014C SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000148 header=0x00000208 operands=2
TICK=01092 MPC=1093 FETCH_OPERAND    PC=0x00000150 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=01093 MPC=1094 FETCH_OPERAND    PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000001
TICK=01094 MPC=1095 DECODE           PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0 ; super=blocked:control-or-io
TICK=01095 MPC=1096 READ_LEFT        PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #0
TICK=01096 MPC=1097 READ_RIGHT       PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #0
TICK=01097 MPC=1098 ALU_SUB          PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #0
TICK=01098 MPC=1099 UPDATE_FLAGS     PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #0
TICK=01099 MPC=1100 COMMIT           PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0
TICK=01100 MPC=1101 FETCH_HEADER     PC=0x00000158 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000154 header=0x0000010A operands=1
TICK=01101 MPC=1102 FETCH_OPERAND    PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=01102 MPC=1103 DECODE           PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=01103 MPC=1104 READ_TARGET      PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=01104 MPC=1105 EVALUATE_BRANCH  PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=01105 MPC=1106 COMMIT           PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=01106 MPC=1107 FETCH_HEADER     PC=0x00000160 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000015C header=0x00000214 operands=2
TICK=01107 MPC=1108 FETCH_OPERAND    PC=0x00000164 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=01108 MPC=1109 FETCH_OPERAND    PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF402
TICK=01109 MPC=1110 DECODE           PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF4] ; super=blocked:control-or-io
TICK=01110 MPC=1111 READ_BYTE_SOURCE PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_BYTE_SOURCE: LOADB R1, [0xFFF4]
TICK=01111 MPC=1112 WRITE_DESTINATION PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=200 R1=1 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: LOADB R1, [0xFFF4]
TICK=01112 MPC=1113 COMMIT           PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF4]
TICK=01113 MPC=1114 FETCH_HEADER     PC=0x0000016C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000168 header=0x00000208 operands=2
TICK=01114 MPC=1115 FETCH_OPERAND    PC=0x00000170 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=01115 MPC=1116 FETCH_OPERAND    PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00002001
TICK=01116 MPC=1117 DECODE           PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #32 ; super=blocked:control-or-io
TICK=01117 MPC=1118 READ_LEFT        PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #32
TICK=01118 MPC=1119 READ_RIGHT       PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #32
TICK=01119 MPC=1120 ALU_SUB          PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #32
TICK=01120 MPC=1121 UPDATE_FLAGS     PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #32
TICK=01121 MPC=1122 COMMIT           PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #32
TICK=01122 MPC=1123 FETCH_HEADER     PC=0x00000178 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000174 header=0x0000010A operands=1
TICK=01123 MPC=1124 FETCH_OPERAND    PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=01124 MPC=1125 DECODE           PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=01125 MPC=1126 READ_TARGET      PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=01126 MPC=1127 EVALUATE_BRANCH  PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=01127 MPC=1128 COMMIT           PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=01128 MPC=1129 FETCH_HEADER     PC=0x00000180 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000017C header=0x00000208 operands=2
TICK=01129 MPC=1130 FETCH_OPERAND    PC=0x00000184 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=01130 MPC=1131 FETCH_OPERAND    PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000A01
TICK=01131 MPC=1132 DECODE           PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #10 ; super=blocked:control-or-io
TICK=01132 MPC=1133 READ_LEFT        PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #10
TICK=01133 MPC=1134 READ_RIGHT       PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #10
TICK=01134 MPC=1135 ALU_SUB          PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #10
TICK=01135 MPC=1136 UPDATE_FLAGS     PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #10
TICK=01136 MPC=1137 COMMIT           PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #10
TICK=01137 MPC=1138 FETCH_HEADER     PC=0x0000018C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000188 header=0x0000010A operands=1
TICK=01138 MPC=1139 FETCH_OPERAND    PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=01139 MPC=1140 DECODE           PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=01140 MPC=1141 READ_TARGET      PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=01141 MPC=1142 EVALUATE_BRANCH  PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=01142 MPC=1143 COMMIT           PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=01143 MPC=1144 FETCH_HEADER     PC=0x00000194 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000190 header=0x00000208 operands=2
TICK=01144 MPC=1145 FETCH_OPERAND    PC=0x00000198 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=01145 MPC=1146 FETCH_OPERAND    PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000D01
TICK=01146 MPC=1147 DECODE           PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #13 ; super=blocked:control-or-io
TICK=01147 MPC=1148 READ_LEFT        PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #13
TICK=01148 MPC=1149 READ_RIGHT       PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #13
TICK=01149 MPC=1150 ALU_SUB          PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #13
TICK=01150 MPC=1151 UPDATE_FLAGS     PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #13
TICK=01151 MPC=1152 COMMIT           PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #13
TICK=01152 MPC=1153 FETCH_HEADER     PC=0x000001A0 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000019C header=0x0000010A operands=1
TICK=01153 MPC=1154 FETCH_OPERAND    PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=01154 MPC=1155 DECODE           PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=01155 MPC=1156 READ_TARGET      PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=01156 MPC=1157 EVALUATE_BRANCH  PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=01157 MPC=1158 COMMIT           PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=01158 MPC=1159 FETCH_HEADER     PC=0x000001A8 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001A4 header=0x00000204 operands=2
TICK=01159 MPC=1160 FETCH_OPERAND    PC=0x000001AC SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=01160 MPC=1161 FETCH_OPERAND    PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00003001
TICK=01161 MPC=1162 DECODE           PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: SUB R1, #48 ; super=blocked:data-dependency
TICK=01162 MPC=1163 READ_LEFT        PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: SUB R1, #48
TICK=01163 MPC=1164 READ_RIGHT       PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: SUB R1, #48
TICK=01164 MPC=1165 ALU_SUB          PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: SUB R1, #48
TICK=01165 MPC=1166 WRITE_BACK       PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: SUB R1, #48
TICK=01166 MPC=1167 UPDATE_FLAGS     PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=200 R1=48 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: SUB R1, #48
TICK=01167 MPC=1168 COMMIT           PC=0x000001B0 SP=0x00007FFC FLAGS=Z   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: SUB R1, #48
TICK=01168 MPC=1169 FETCH_HEADER     PC=0x000001B4 SP=0x00007FFC FLAGS=Z   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001B0 header=0x00000205 operands=2
TICK=01169 MPC=1170 FETCH_OPERAND    PC=0x000001B8 SP=0x00007FFC FLAGS=Z   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000000
TICK=01170 MPC=1171 FETCH_OPERAND    PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000A01
TICK=01171 MPC=1172 DECODE           PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: MUL R0, #10 ; super=blocked:data-dependency
TICK=01172 MPC=1173 READ_LEFT        PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: MUL R0, #10
TICK=01173 MPC=1174 READ_RIGHT       PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: MUL R0, #10
TICK=01174 MPC=1175 ALU_MUL          PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: ALU_MUL: MUL R0, #10
TICK=01175 MPC=1176 WRITE_BACK       PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: MUL R0, #10
TICK=01176 MPC=1177 UPDATE_FLAGS     PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=200 R1=0 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: MUL R0, #10
TICK=01177 MPC=1178 COMMIT           PC=0x000001BC SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: MUL R0, #10
TICK=01178 MPC=1179 FETCH_HEADER     PC=0x000001C0 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001BC header=0x00000203 operands=2
TICK=01179 MPC=1180 FETCH_OPERAND    PC=0x000001C4 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000000
TICK=01180 MPC=1181 FETCH_OPERAND    PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000100
TICK=01181 MPC=1182 DECODE           PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: ADD R0, R1 ; super=blocked:next-not-eligible
TICK=01182 MPC=1183 READ_LEFT        PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: ADD R0, R1
TICK=01183 MPC=1184 READ_RIGHT       PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: ADD R0, R1
TICK=01184 MPC=1185 ALU_ADD          PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: ALU_ADD: ADD R0, R1
TICK=01185 MPC=1186 WRITE_BACK       PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: ADD R0, R1
TICK=01186 MPC=1187 UPDATE_FLAGS     PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: ADD R0, R1
TICK=01187 MPC=1188 COMMIT           PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: ADD R0, R1
TICK=01188 MPC=1189 FETCH_HEADER     PC=0x000001CC SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001C8 header=0x00000109 operands=1
TICK=01189 MPC=1190 FETCH_OPERAND    PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00013C01
TICK=01190 MPC=1191 DECODE           PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: JMP #316 ; super=blocked:control-or-io
TICK=01191 MPC=1192 READ_TARGET      PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JMP #316
TICK=01192 MPC=1193 EVALUATE_BRANCH  PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JMP #316
TICK=01193 MPC=1194 COMMIT           PC=0x0000013C SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: JMP #316
TICK=01194 MPC=1195 FETCH_HEADER     PC=0x00000140 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000013C header=0x00000214 operands=2
TICK=01195 MPC=1196 FETCH_OPERAND    PC=0x00000144 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=01196 MPC=1197 FETCH_OPERAND    PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF002
TICK=01197 MPC=1198 DECODE           PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF0] ; super=blocked:control-or-io
TICK=01198 MPC=1199 READ_BYTE_SOURCE PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_BYTE_SOURCE: LOADB R1, [0xFFF0]
TICK=01199 MPC=1200 WRITE_DESTINATION PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=2000 R1=0 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: LOADB R1, [0xFFF0]
TICK=01200 MPC=1201 COMMIT           PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF0]
TICK=01201 MPC=1202 FETCH_HEADER     PC=0x0000014C SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000148 header=0x00000208 operands=2
TICK=01202 MPC=1203 FETCH_OPERAND    PC=0x00000150 SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=01203 MPC=1204 FETCH_OPERAND    PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000001
TICK=01204 MPC=1205 DECODE           PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0 ; super=blocked:control-or-io
TICK=01205 MPC=1206 READ_LEFT        PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #0
TICK=01206 MPC=1207 READ_RIGHT       PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #0
TICK=01207 MPC=1208 ALU_SUB          PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #0
TICK=01208 MPC=1209 UPDATE_FLAGS     PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #0
TICK=01209 MPC=1210 COMMIT           PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0
TICK=01210 MPC=1211 FETCH_HEADER     PC=0x00000158 SP=0x00007FFC FLAGS=G   R0=2000 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000154 header=0x0000010A operands=1
